"","TAG_NUMBER","plantReturnPlace","ReturnDate","ReturnVessel","ReturnGearType","ReturnCompany","Catch.plant","dataorigin","WEIRNO","portCode","OfficialReturnPlace","ReturnNAFO","Vessel","X_return","Y_return","Catch.DFO","Wharf_Name","Actual.Date"
"1003","554718","German Bank",2020-10-14,"Fundy Monarch","Purse Seine","Connors",134,"ConnorsReturns2020.csv",NA,NA,NA,"4XS",NA,44.95,-66.76667,22,NA,2020-10-14
"1004","554722","German Bank",2020-10-14,"Fundy Monarch","Purse Seine","Connors",134,"ConnorsReturns2020.csv",NA,NA,NA,"4XS",NA,44.95,-66.76667,22,NA,2020-10-14
"1005","554761","Wolves",2020-10-19,"Canada 100","Purse Seine","Connors",78,"ConnorsReturns2020.csv",NA,NA,NA,"4XS",NA,44.96417,-66.69367,36.4,NA,2020-10-18
"1006","554781","Wolves",2020-10-19,"Brunswick Provider","Purse Seine","Connors",81,"ConnorsReturns2020.csv",NA,NA,NA,"4XS",NA,44.97817,-66.6955,80.999985,NA,2020-10-18
"1007","554792","German Bank",2020-10-14,"Fundy Monarch","Purse Seine","Connors",134,"ConnorsReturns2020.csv",NA,NA,NA,"4XS",NA,44.95,-66.76667,22,NA,2020-10-14
"1008","554798","Wolves",2020-10-13,"Brunswick Provider","Purse Seine","Connors",60,"ConnorsReturns2020.csv",NA,NA,NA,"4XS",NA,44.95,-66.73333,72,NA,2020-10-13
"1009","554802","Wolves",2020-10-19,"Canada 100","Purse Seine","Connors",78,"ConnorsReturns2020.csv",NA,NA,NA,"4XS",NA,44.96417,-66.69367,36.4,NA,2020-10-18
"1010","554810","Wolves",2020-10-19,"Canada 100","Purse Seine","Connors",78,"ConnorsReturns2020.csv",NA,NA,NA,"4XS",NA,44.96417,-66.69367,36.4,NA,2020-10-18
"1011","554834","Wolves",2020-10-19,"Brunswick Provider","Purse Seine","Connors",81,"ConnorsReturns2020.csv",NA,NA,NA,"4XS",NA,44.97817,-66.6955,80.999985,NA,2020-10-18
"1012","554869","Wolves",2020-10-15,"Fundy Monarch","Purse Seine","Connors",78,"ConnorsReturns2020.csv",NA,NA,NA,"4XS",NA,44.96667,-66.73333,78,NA,2020-10-15
"1013","554877","Wolves",2020-10-19,"Brunswick Provider","Purse Seine","Connors",81,"ConnorsReturns2020.csv",NA,NA,NA,"4XS",NA,44.97817,-66.6955,80.999985,NA,2020-10-18
"1014","554878","Wolves",2020-10-19,"Brunswick Provider","Purse Seine","Connors",81,"ConnorsReturns2020.csv",NA,NA,NA,"4XS",NA,44.97817,-66.6955,80.999985,NA,2020-10-18
"1015","554885","Wolves",2020-10-16,"Brunswick Provider","Purse Seine","Connors",38,"ConnorsReturns2020.csv",NA,NA,NA,"4XS",NA,44.9775,-66.7145,37.99999,NA,2020-10-16
"1016","554891","Wolves",2020-10-15,"Fundy Monarch","Purse Seine","Connors",78,"ConnorsReturns2020.csv",NA,NA,NA,"4XS",NA,44.96667,-66.73333,78,NA,2020-10-15
"1017","554918","Wolves",2020-10-19,"Brunswick Provider","Purse Seine","Connors",81,"ConnorsReturns2020.csv",NA,NA,NA,"4XS",NA,44.97817,-66.6955,80.999985,NA,2020-10-18
"1018","554926","Wolves",2020-10-16,"Brunswick Provider","Purse Seine","Connors",38,"ConnorsReturns2020.csv",NA,NA,NA,"4XS",NA,44.9775,-66.7145,37.99999,NA,2020-10-16
"1019","554941","Wolves",2020-10-16,"Brunswick Provider","Purse Seine","Connors",38,"ConnorsReturns2020.csv",NA,NA,NA,"4XS",NA,44.9775,-66.7145,37.99999,NA,2020-10-16
"1020","554994","Wolves",2020-10-15,"Fundy Monarch","Purse Seine","Connors",78,"ConnorsReturns2020.csv",NA,NA,NA,"4XS",NA,44.96667,-66.73333,78,NA,2020-10-15
"1021","570488","GERMAN BANK (AREA 7)",2022-10-13,"Sealife II","Purse Seine","Comeau - Sea Life",NA,"ComeauReturns2022.csv",NA,NA,NA,"4XQ",NA,43.265,-66.41667,55.846175,NA,2022-10-12
"1022","570527","GERMAN BANK (AREA 7)",2022-10-13,"Sealife II","Purse Seine","Comeau - Sea Life",NA,"ComeauReturns2022.csv",NA,NA,NA,"4XQ",NA,43.265,-66.41667,55.846175,NA,2022-10-12
"1023","570583","GERMAN BANK (AREA 7)",2022-10-13,"Sealife II","Purse Seine","Comeau - Sea Life",NA,"ComeauReturns2022.csv",NA,NA,NA,"4XQ",NA,43.265,-66.41667,55.846175,NA,2022-10-12
"1024","579635","N/A",2021-08-31,"Lady Melissa","Purse Seine","Connors",NA,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,45.12717,-65.055,141,NA,2021-08-31
"1025","579872","Scotts Bay",2021-08-25,"Canada 100","Purse Seine","Connors",776,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,45.18,-64.95867,75.999975,NA,2021-08-26
"1026","580027","North East Banks",2021-10-05,"Fundy Monarch","Purse Seine","Connors",43,"ConnorsReturns2021.csv",NA,NA,NA,"4XQ",NA,43.28333,-66.45,104.999996,NA,2021-10-05
"1027","580083","Scots Bay",2021-07-19,"Morning Star","Purse Seine","Scotia Garden",57,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XR",NA,45.315,-64.90383,57,NA,2021-07-19
"1028","580142","GANNET DRY LEDGE-AREA 5",2021-06-29,"Sealife II","Purse Seine","Comeau - Sea Life",58,"ComeauReturns2021.csv",NA,NA,NA,"4XQ",NA,43.78,-67.05667,58.00002,NA,2021-06-28
"1029","580175","SCOTS BAY-AREA 8",2021-08-31,"Sealife II","Purse Seine","Comeau - Sea Life",146,"ComeauReturns2021.csv",NA,NA,NA,"4XR",NA,45.12833,-65.05333,52.14285,NA,2021-08-31
"1030","580326","Gannet Dry Ledge",2021-06-18,"Leroy & Barry II","Purse Seine","Scotia Garden",115,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XQ",NA,43.58167,-66.7805,114.999962,NA,2021-06-17
"1031","580683","Gannet Dry Ledge",2021-06-19,"Leroy & Barry II","Purse Seine","Scotia Garden",115,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XQ",NA,43.58167,-66.7805,114.999962,NA,2021-06-17
"1032","580818","German Bank",2021-09-08,"Fundy Monarch","Purse Seine","Connors",104,"ConnorsReturns2021.csv",NA,NA,NA,"4XQ",NA,43.3,-66.4,104.00004,NA,2021-09-08
"1033","580835","German Bank",2021-09-15,"Canada 100","Purse Seine","Connors",97,"ConnorsReturns2021.csv",NA,NA,NA,"4XQ",NA,43.29867,-66.37833,91.000032,NA,2021-09-15
"1034","581083","SCOTS BAY-AREA 8",2021-06-08,"Lady Melissa","Purse Seine","Comeau - Sea Life",151.1,"ComeauReturns2021.csv",NA,NA,NA,"4XR",NA,45.23733,-64.91317,150.999926,NA,2021-06-08
"1035","581226","Scotts Bay",2021-06-10,"Fundy Monarch","Purse Seine","Connors",67,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,45.28333,-64.91667,67.00001,NA,2021-06-09
"1036","581777","German Bank",2021-06-24,"Leroy & Barry II","Purse Seine","Scotia Garden",90,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XQ",NA,43.79167,-67.04667,71.341465,NA,2021-06-24
"1037","581796","German Bank",2021-09-08,"Fundy Monarch","Purse Seine","Connors",104,"ConnorsReturns2021.csv",NA,NA,NA,"4XQ",NA,43.3,-66.4,104.00004,NA,2021-09-08
"1038","581803","Scotts Bay",2021-09-14,"Brunswick Provider","Purse Seine","Connors",130,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,45.15,-65.06667,122.00004,NA,2021-09-14
"1039","583902","White Head",2021-08-11,"Fundy Monarch","Purse Seine","Connors",44,"ConnorsReturns2021.csv",NA,NA,NA,"4XS",NA,44.60667,-66.63333,34,NA,2021-08-10
"1040","584493","North East Banks",2021-08-13,"Brunswick Provider","Purse Seine","Connors",42,"ConnorsReturns2021.csv",NA,NA,NA,"4WE",NA,44.25,-60.98333,53.999972,NA,2021-08-11
"1041","584951","Grand Manan Banks",2021-10-24,"Canada 100","Purse Seine","Connors",137,"ConnorsReturns2021.csv",NA,NA,NA,"4XS",NA,44.78367,-66.7385,35.929824,NA,2021-10-24
"1042","585004","Brier",2022-07-19,"Brunswick Provider","Purse Seine","Connors",42.9,"ConnorsReturns2022.csv",NA,NA,NA,"4XR",NA,44.33333,-66.33333,32.999995,NA,2022-07-18
"1043","585308","Sandy Cove",2022-07-21,"Brunswick Provider","Purse Seine","Connors",122.5,"ConnorsReturns2022.csv",NA,NA,NA,"4XR",NA,44.51033,-66.09833,88,NA,2022-07-20
"1044","585545","Seal Cove",2022-07-22,"Brunswick Provider","Purse Seine","Connors",17,"ConnorsReturns2022.csv",NA,NA,NA,"4XR",NA,44.5,-66.08333,3.000004,NA,2022-07-22
"1045","585563","South East Banks",2022-06-14,"Fundy Monarch","Purse Seine","Connors",108,"ConnorsReturns2022.csv",NA,NA,NA,"5YB",NA,44.3,-66.98333,64.99998,NA,2022-06-14
"1046","585683","Scots Bay",2022-07-12,"Brunswick Provider","Purse Seine","Connors",150,"ConnorsReturns2022.csv",NA,NA,NA,"4XR",NA,45.11667,-65.01667,116,NA,2022-07-10
"1047","585852","Scotts Bay ",2022-08-09,"Morning Star","Purse Seine","Scotia Garden",116,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.1905,-64.89917,115.99995,NA,2022-08-09
"1048","585855","Scots Bay",2022-08-09,"Lady Janice II","Purse Seine","Cape Breeze",NA,"CapeBreezeReturns2022.csv",NA,NA,NA,"4XR",NA,45.18267,-64.9495,89.000015,NA,2022-08-09
"1049","585856","Scotts Bay ",2022-08-09,"Morning Star","Purse Seine","Scotia Garden",116,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.1905,-64.89917,115.99995,NA,2022-08-09
"1050","585858","Scotts Bay ",2022-08-09,"Morning Star","Purse Seine","Scotia Garden",116,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.1905,-64.89917,115.99995,NA,2022-08-09
"1051","585860","Scotts Bay ",2022-08-09,"Morning Star","Purse Seine","Scotia Garden",116,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.1905,-64.89917,115.99995,NA,2022-08-09
"1052","585864","Scotts Bay ",2022-08-09,"Morning Star","Purse Seine","Scotia Garden",116,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.1905,-64.89917,115.99995,NA,2022-08-09
"1053","585876","Scotts Bay ",2022-08-09,"Morning Star","Purse Seine","Scotia Garden",116,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.1905,-64.89917,115.99995,NA,2022-08-09
"1054","585883","Scots Bay",2022-08-10,"Brunswick Provider","Purse Seine","Connors",49.5,"ConnorsReturns2022.csv",NA,NA,NA,"4XR",NA,45.16667,-64.98333,37.99999,NA,2022-08-09
"1055","585885","Scotts Bay ",2022-08-09,"Morning Star","Purse Seine","Scotia Garden",116,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.1905,-64.89917,115.99995,NA,2022-08-09
"1056","585894","Scotts Bay ",2022-08-09,"Morning Star","Purse Seine","Scotia Garden",116,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.1905,-64.89917,115.99995,NA,2022-08-09
"1057","585900","Scotts Bay ",2022-08-09,"Morning Star","Purse Seine","Scotia Garden",116,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.1905,-64.89917,115.99995,NA,2022-08-09
"1058","585903","SCOTS BAY (AREA 8)",2022-08-09,"Sealife II","Purse Seine","Comeau - Sea Life",74,"ComeauReturns2022.csv",NA,NA,NA,"4XR",NA,45.145,-65.03167,52.85715,NA,2022-08-09
"1059","585910","Scotts Bay ",2022-08-09,"Morning Star","Purse Seine","Scotia Garden",116,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.1905,-64.89917,115.99995,NA,2022-08-09
"1060","585912","Scotts Bay ",2022-08-09,"Morning Star","Purse Seine","Scotia Garden",116,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.1905,-64.89917,115.99995,NA,2022-08-09
"1061","585919","Scotts Bay ",2022-08-10,"Leroy & Barry II","Purse Seine","Scotia Garden",98,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.16833,-64.95667,98,NA,2022-08-09
"1062","585920","Scotts Bay ",2022-08-09,"Morning Star","Purse Seine","Scotia Garden",116,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.1905,-64.89917,115.99995,NA,2022-08-09
"1063","585938","Scotts Bay ",2022-08-09,"Morning Star","Purse Seine","Scotia Garden",116,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.1905,-64.89917,115.99995,NA,2022-08-09
"1064","585942","Scotts Bay ",2022-08-09,"Morning Star","Purse Seine","Scotia Garden",116,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.1905,-64.89917,115.99995,NA,2022-08-09
"1065","585944","SCOTS BAY (AREA 8)",2022-08-10,"Lady Melissa","Purse Seine","Comeau - Sea Life",111,"ComeauReturns2022.csv",NA,NA,NA,"4XR",NA,45.16667,-64.93833,110.999955,NA,2022-08-09
"1066","585945","Scotts Bay ",2022-08-09,"Morning Star","Purse Seine","Scotia Garden",116,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.1905,-64.89917,115.99995,NA,2022-08-09
"1067","585964","Scotts Bay ",2022-08-09,"Morning Star","Purse Seine","Scotia Garden",116,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.1905,-64.89917,115.99995,NA,2022-08-09
"1068","585967","Scotts Bay ",2022-08-09,"Morning Star","Purse Seine","Scotia Garden",116,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.1905,-64.89917,115.99995,NA,2022-08-09
"1069","585970","Scotts Bay ",2022-08-09,"Morning Star","Purse Seine","Scotia Garden",116,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.1905,-64.89917,115.99995,NA,2022-08-09
"1070","586078","German Bank",2022-09-02,"Morning Star","Purse Seine","Scotia Garden",107,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XQ",NA,43.27917,-66.3605,107.000025,NA,2022-09-01
"1071","587290","Scotts Bay",2021-09-01,"Brunswick Provider","Purse Seine","Connors",27,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,45.13333,-65.03333,27,NA,2021-08-31
"1072","587293","Scots Bay",2021-08-31,"Leroy & Barry II","Purse Seine","Scotia Garden",70,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XR",NA,45.13333,-65.03667,68.00001,NA,2021-08-31
"1073","587334","Scotts Bay",2021-09-01,"Canada 100","Purse Seine","Connors",80,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,45.12483,-65.04733,80,NA,2021-09-01
"1074","587360","Scotts Bay",2021-09-01,"Canada 100","Purse Seine","Connors",80,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,45.12483,-65.04733,80,NA,2021-09-01
"1075","587582","Scotts Bay",2021-09-01,"Brunswick Provider","Purse Seine","Connors",27,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,45.13333,-65.03333,27,NA,2021-08-31
"1076","587583","Scotts Bay",2021-09-01,"Canada 100","Purse Seine","Connors",80,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,45.12483,-65.04733,80,NA,2021-09-01
"1077","587637","Scotts Bay",2021-09-01,"Canada 100","Purse Seine","Connors",80,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,45.12483,-65.04733,80,NA,2021-09-01
"1078","587730","Scotts Bay",2021-09-01,"Canada 100","Purse Seine","Connors",80,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,45.12483,-65.04733,80,NA,2021-09-01
"1079","587744","Scotts Bay",2021-09-01,"Canada 100","Purse Seine","Connors",80,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,45.12483,-65.04733,80,NA,2021-09-01
"1080","589502","SCOTS BAY-AREA 8",2021-08-03,"Lady Melissa","Purse Seine","Comeau - Sea Life",55,"ComeauReturns2021.csv",NA,NA,NA,"4XR",NA,45.1355,-65.0205,55,NA,2021-08-02
"1081","589507","SCOTS BAY-AREA 8",2021-08-03,"Lady Melissa","Purse Seine","Comeau - Sea Life",55,"ComeauReturns2021.csv",NA,NA,NA,"4XR",NA,45.1355,-65.0205,55,NA,2021-08-02
"1082","589533","SCOTS BAY-AREA 8",2021-08-03,"Sealife II","Purse Seine","Comeau - Sea Life",53,"ComeauReturns2021.csv",NA,NA,NA,"4XR",NA,45.14833,-65.02,21.2,NA,2021-08-02
"1083","589571","SCOTS BAY-AREA 8",2021-08-03,"Lady Janice II/Sealife II","Purse Seine","Comeau - Sea Life",88,"ComeauReturns2021.csv",NA,NA,NA,"4XR",NA,45.14833,-65.02,21.2,NA,2021-08-02
"1084","589646","SCOTS BAY-AREA 8",2021-08-03,"Lady Janice II","Purse Seine","Comeau - Sea Life",35,"ComeauReturns2021.csv",NA,NA,NA,"4XR",NA,45.12983,-65.03783,20.810812,NA,2021-08-01
"1085","589705","Scots Bay",2021-08-03,"Morning Star","Purse Seine","Scotia Garden",16,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XR",NA,45.15567,-64.99733,16.000005,NA,2021-08-03
"1086","589736","Scots Bay",2021-08-03,"Morning Star","Purse Seine","Scotia Garden",16,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XR",NA,45.15567,-64.99733,16.000005,NA,2021-08-03
"1087","589805","SCOTS BAY-AREA 8",2021-08-03,"Lady Janice II","Purse Seine","Comeau - Sea Life",35,"ComeauReturns2021.csv",NA,NA,NA,"4XR",NA,45.12983,-65.03783,20.810812,NA,2021-08-01
"1088","589826","Scots Bay",2021-08-03,"Leroy & Barry II","Purse Seine","Scotia Garden",27,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XR",NA,45.125,-65.05,26.999986,NA,2021-08-02
"1089","589836","Scots Bay",2021-08-03,"Canada 100","Purse Seine","Connors",86,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,45.154,-65.01033,22.33334,NA,2021-08-03
"1090","589875","Scots Bay",2021-08-03,"Leroy & Barry II","Purse Seine","Scotia Garden",27,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XR",NA,45.125,-65.05,26.999986,NA,2021-08-02
"1091","589877","Scotts Bay",2021-08-03,"Brunswick Provider","Purse Seine","Connors",86,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,45.1,-65.075,68.00003,NA,2021-08-03
"1092","589884","Scots Bay",2021-08-03,"Morning Star","Purse Seine","Scotia Garden",16,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XR",NA,45.15567,-64.99733,16.000005,NA,2021-08-03
"1093","589890","SCOTS BAY-AREA 8",2021-08-03,"Lady Janice II/Sealife II","Purse Seine","Comeau - Sea Life",88,"ComeauReturns2021.csv",NA,NA,NA,"4XR",NA,45.14833,-65.02,21.2,NA,2021-08-02
"1094","589933","Scots Bay",2021-08-03,"Leroy & Barry II","Purse Seine","Scotia Garden",27,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XR",NA,45.125,-65.05,26.999986,NA,2021-08-02
"1095","589935","Scots Bay",2021-08-04,"Morning Star","Purse Seine","Scotia Garden",28,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XR",NA,45.13533,-65.01517,28,NA,2021-08-04
"1096","589949","Scots Bay",2021-08-04,"Morning Star","Purse Seine","Scotia Garden",28,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XR",NA,45.13533,-65.01517,28,NA,2021-08-04
"1097","590064","SCOTS BAY-AREA 8",2021-08-03,"Sealife II","Purse Seine","Comeau - Sea Life",53,"ComeauReturns2021.csv",NA,NA,NA,"4XR",NA,45.14833,-65.02,21.2,NA,2021-08-02
"1098","590065","SCOTS BAY-AREA 8",2021-08-03,"Sealife II","Purse Seine","Comeau - Sea Life",53,"ComeauReturns2021.csv",NA,NA,NA,"4XR",NA,45.14833,-65.02,21.2,NA,2021-08-02
"1099","590150","SCOTS BAY-AREA 8",2021-08-19,"Lady Melissa","Purse Seine","Comeau - Sea Life",79,"ComeauReturns2021.csv",NA,NA,NA,"4XR",NA,45.14417,-65.03317,79,NA,2021-08-18
"1100","590156","Scots Bay",2021-08-19,"Leroy & Barry II","Purse Seine","Scotia Garden",42,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XR",NA,45.15,-65,41.999999,NA,2021-08-18
"1101","590170","Scotts Bay",2021-08-18,"Brunswick Provider","Purse Seine","Connors",65,"ConnorsReturns2021.csv",NA,NA,NA,"4XS",NA,45.13333,-65.98333,61.99998,NA,2021-08-18
"1102","590200","SCOTS BAY-AREA 8",2021-08-17,"Lady Janice II","Purse Seine","Comeau - Sea Life",109,"ComeauReturns2021.csv",NA,NA,NA,"4XR",NA,45.12183,-65.07567,92.65,NA,2021-08-15
"1103","590321","Scots Bay",2021-08-18,"Morning Star","Purse Seine","Scotia Garden",50,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XR",NA,45.14283,-65.02833,54,NA,2021-08-17
"1104","590330","Scotts Bay",2021-08-27,"Canada 100","Purse Seine","Connors",64,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,45.15067,-65.017,63.999975,NA,2021-08-27
"1105","590372","Scots Bay ",2021-08-18,"Morning Star","Purse Seine","Scotia Garden",50,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XR",NA,45.14283,-65.02833,54,NA,2021-08-17
"1106","590536","SCOTS BAY-AREA 8",2021-08-19,"Lady Janice II","Purse Seine","Comeau - Sea Life",47,"ComeauReturns2021.csv",NA,NA,NA,"4XR",NA,45.13317,-65.01983,23.499997,NA,2021-08-19
"1107","590663","Scotts Bay",2021-08-19,"Fundy Monarch","Purse Seine","Connors",36,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,45.13333,-65.01667,26.00001,NA,2021-08-17
"1108","590687","SCOTS BAY-AREA 8",2021-08-19,"Lady Melissa","Purse Seine","Comeau - Sea Life",79,"ComeauReturns2021.csv",NA,NA,NA,"4XR",NA,45.14417,-65.03317,79,NA,2021-08-18
"1109","590714","Scotts Bay",2021-08-19,"Fundy Monarch","Purse Seine","Connors",36,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,45.13333,-65.01667,26.00001,NA,2021-08-17
"1110","590731","SCOTS BAY-AREA 8",2021-08-19,"Sealife II","Purse Seine","Comeau - Sea Life",87,"ComeauReturns2021.csv",NA,NA,NA,"4XR",NA,45.16333,-64.97167,87,NA,2021-08-18
"1111","590756","SCOTS BAY-AREA 8",2021-08-19,"Lady Janice II/Lady Melissa","Purse Seine","Comeau - Sea Life",126,"ComeauReturns2021.csv",NA,NA,NA,"4XR",NA,45.14417,-65.03317,79,NA,2021-08-18
"1112","590768","Scotts Bay",2021-08-19,"Fundy Monarch","Purse Seine","Connors",36,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,45.13333,-65.01667,26.00001,NA,2021-08-17
"1113","590796","SCOTS BAY-AREA 8",2021-08-19,"Sealife II","Purse Seine","Comeau - Sea Life",87,"ComeauReturns2021.csv",NA,NA,NA,"4XR",NA,45.16333,-64.97167,87,NA,2021-08-18
"1114","590862","GERMAN BANK-AREA 7",2021-09-01,"Lady Melissa","Purse Seine","Comeau - Sea Life",129,"ComeauReturns2021.csv",NA,NA,NA,"4XQ",NA,43.34167,-66.42567,129.000062,NA,2021-08-31
"1115","590964","German Bank",2022-08-31,"Fundy Monarch","Purse Seine","Connors",224,"ConnorsReturns2022.csv",NA,NA,NA,"4XQ",NA,43.26667,-66.38333,193.99992,NA,2022-08-29
"1116","594007","Scots Bay",2022-09-06,"Brunswick Provider","Purse Seine","Connors",113,"ConnorsReturns2022.csv",NA,NA,NA,"4XR",NA,45.16667,-64.95,100.00004,NA,2022-09-06
"1117","594164","Scots Bay",2022-09-06,"Canada 100","Purse Seine","Connors",106,"ConnorsReturns2022.csv",NA,NA,NA,"4XR",NA,45.17333,-64.99667,37.666667,NA,2022-09-06
"1118","594185","Scots Bay",2022-09-06,"Brunswick Provider","Purse Seine","Connors",113,"ConnorsReturns2022.csv",NA,NA,NA,"4XR",NA,45.16667,-64.95,100.00004,NA,2022-09-06
"1119","600440","Seal Iland",2022-10-07,"Leroy & Barry II","Purse Seine","Scotia Garden",135,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XQ",NA,43.29333,-66.14583,135.00006,NA,2022-10-07
"1120","600457","Seal Iland",2022-10-07,"Leroy & Barry II","Purse Seine","Scotia Garden",135,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XQ",NA,43.29333,-66.14583,135.00006,NA,2022-10-07
"1121","600479","Seal Iland",2022-10-07,"Leroy & Barry II","Purse Seine","Scotia Garden",135,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XQ",NA,43.29333,-66.14583,135.00006,NA,2022-10-07
"1122","601148","SEAL ISLAND (AREA 6)",2022-09-21,"Lady Janice II","Purse Seine","Comeau - Sea Life",41,"ComeauReturns2022.csv",NA,NA,NA,"4XQ",NA,43.31567,-66.1525,40.999995,NA,2022-09-20
"1123","601184","Seal Iland",2022-09-21,"Leroy & Barry II","Purse Seine","Scotia Garden",45,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XQ",NA,43.31667,-66.15,45.000018,NA,2022-09-20
"1124","601230","Seal Iland",2022-09-21,"Morning Star","Purse Seine","Scotia Garden",106,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XQ",NA,43.31617,-66.15483,105.999985,NA,2022-09-20
"1125","601412","German Bank",2022-09-30,"Leroy & Barry II","Purse Seine","Cape Breeze",83,"CapeBreezeReturns2022.csv",NA,NA,NA,"4XQ",NA,43.23333,-66.365,83.000001,NA,2022-09-29
"1126","603036","German Bank",2022-09-01,"Morning Star","Purse Seine","Scotia Garden",78,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XQ",NA,43.2875,-66.37167,78,NA,2022-09-01
"1127","603451","German Bank",2022-09-02,"Morning Star","Purse Seine","Scotia Garden",107,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XQ",NA,43.27917,-66.3605,107.000025,NA,2022-09-01
"1128","603503","German Bank",2022-09-14,"Morning Star","Purse Seine","Scotia Garden",59,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XQ",NA,43.26133,-66.05283,58.99998,NA,2022-09-13
"1129","603505","German Bank",2022-09-14,"Brunswick Provider","Purse Seine","Connors",125,"ConnorsReturns2022.csv",NA,NA,NA,"4XQ",NA,43.26667,-66.4,119.000045,NA,2022-09-14
